id,tag0
965,Z
969,Z
979,Z
984,Z
987,Z
991,Z
994,Z
995,Z
996,Z
997,Z
1011,Z
1014,Z
1019,Z
1020,Z
1022,Z
1025,Z
1026,Z
1027,Z
1030,Z
1034,Z
1037,Z
1039,Z
1044,Z
1050,Jammer
1054,O
1067,O
1072,O
1073,O
1075,V
1076,V
1081,Z
1083,Z
1085,V
1092,Z
1095,O
1114,Turretless
1119,V
1132,O
1139,Z
1177,Turretless
1200,Turretless
1201,Turretless
1202,Turretless
1204,Turretless
1205,Turretless
1206,Turretless
1207,Turretless
1208,PL-1
1237,Turretless
1242,Turretless
1267,Turretless
1268,Turretless
1269,Turretless
1271,Turretless
1276,V
1277,Z
1284,Z
1289,Turretless
1290,Turretless
1291,Turretless
1292,Z
1293,Turretless
1295,Turretless
1296,Turretless
1297,Turretless
1298,Turretless
1299,Turretless
1300,Shattered
1302,Z
1303,Turretless
1304,O
1305,Turretless
1307,Turretless
1308,Turretless
1309,Turretless
1311,Turretless
1312,Turretless
1313,Turretless
1314,Turretless
1315,Turretless
1317,Turretless
1318,Turretless
1321,Turretless
1322,Turretless
1326,Z
1332,Z
1334,O
1336,O
1339,V
1340,O
1352,Z
1357,Underwater
1360,V
1363,Z
1367,Turretless
1368,Turretless
1369,Turretless
1370,Stugna
1371,Stugna
1372,V
1373,Turretless
1374,Turretless
1375,O
1382,Turretless
1384,Turretless
1385,Turretless
1389,Turretless
1391,Turretless
1392,Turretless
1393,Turretless
1395,O
1396,Turretless
1397,O
1403,V
1405,Turretless
1406,Turretless
1408,Turretless
1409,Turretless
1412,Turretless
1418,Turretless
1428,Turretless
1430,Turretless
1433,Turretless
1434,Turretless
1435,Turretless
1436,Turretless
1437,Turretless
1438,Turretless
1441,Turretless
1443,O
1444,Turretless
1445,Turretless
1446,Turretless
1451,Turretless
1452,V
1453,V
1455,Turretless
1456,Turretless
1457,Turretless
1458,Turretless
1459,Turretless
1462,V
1464,Turretless
1465,Turretless
1468,PL-1
1470,Turretless
1473,Turretless
1483,Turretless
1487,Turretless
1488,Turretless
1494,Turretless
1501,Turretless
1505,V
1506,Turretless
1517,Turretless
1519,Turretless
1522,Turretless
1526,Turretless
1528,PL-1
1531,Turretless
1532,Turretless
1533,Turretless
1534,Turretless
1535,Turretless
1538,Turretless
1539,Turretless
1543,O
1544,Turretless
1548,Turretless
1549,Turretless
1551,Z
1553,Z
1564,Z
1569,O
1570,PL-1
1571,PL-1
1581,PL-1
1582,Turretless
1583,Z
1587,Z
1593,V
1594,O
1595,O
1596,O
1598,V
1599,V
1602,Z
1610,O
1611,O
1612,V
1616,PL-1
1617,V
1618,O
1621,Z
1623,⧸
1624,O
1626,Damaged
1633,Z
1636,O
1659,Turretless
1660,Z
1661,Turretless
1662,Flipped
1672,Turretless
1684,Turretless
1695,Turretless
1698,Turretless
1699,Turretless
1700,Turretless
1701,Turretless
1702,Turretless
1705,Turretless
1707,Turretless
1708,Turretless
1709,Z
1710,Turretless
1712,Turretless
1713,Turretless
1714,Turretless
1716,Turretless
1718,Turretless
1719,Turretless
1720,Turretless
1721,Turretless
1722,Turretless
1725,Turretless
1726,Turretless
1728,Turretless
1729,Turretless
1730,Turretless
1733,Turretless
1735,Z
1736,Turretless
1737,Turretless
1739,Turretless
1743,Turretless
1744,Turretless
1745,Turretless
1746,Turretless
1751,Turretless
1753,Turretless
1756,Turretless
1759,Z
1761,⧸
1763,Z
1765,Z
1767,PL-1
1775,Z
1782,Z
1783,Z
1797,Z
1798,Z
1801,Turretless
1803,V
1804,V
1805,Turretless
1807,Shattered
1808,Shattered
1809,Turretless
1811,Turretless
1812,Shattered
1814,V
1816,Turretless
1818,V
1819,Turretless
1820,Turretless
1822,Z
1827,Turretless
1828,Shattered
1831,Turretless
1833,Turretless
1834,Turretless
1835,Shattered
1840,V
1843,Turretless
1844,Turretless
1845,Turretless
1848,Shattered
1849,V
1854,Shattered
1855,Shattered
1856,Z
1857,Turretless
1866,V
1870,V
1871,V
1872,V
1878,Turretless
1882,V
1885,Z
1886,Turretless
1887,Z
1890,Z
1891,V
1895,V
1899,Z
1900,V
1901,V
1907,Z
1913,Turretless
1917,Turretless
1918,Turretless
1919,Turretless
1920,Turretless
1923,Turretless
1924,Turretless
1925,Turretless
1926,Turretless
1927,Turretless
1928,Turretless
1929,Turretless
1930,Turretless
1931,Turretless
1932,V
1933,Turretless
1935,Turretless
1936,V
1937,Turretless
1938,Turretless
1939,Turretless
1940,Turretless
1941,Turretless
1942,Underwater
1943,Turretless
1948,V
1949,V
1951,V
1953,V
1958,O
1959,Turretless
1974,Turretless
1977,Turretless
1978,Turretless
1989,Z
1991,Z
1995,Armour kit missing
1997,Turretless
2002,Z
2003,Z
2004,O
2005,Turretless
2008,Turretless
2010,Armour kit missing
2012,O
2013,Turretless
2015,Turretless
2016,Z
2024,Turretless
2034,Turretless
2035,Turretless
2041,O
2046,Z
2054,Z
2063,Z
2067,PL-1
2068,O
2070,Z
2084,Z
2087,Z
2090,O
2091,O
2092,O
2093,O
2094,O
2095,O
2096,O
2100,Z
2101,Z
2103,Armour kit missing
2106,O
2111,Z
2126,Turretless
2127,Z
2134,Z
2135,Turretless
2137,Z
2140,Turretless
2142,Underwater
2151,Z
2152,Z
2154,Z
2157,Z
2158,O
2169,Z
2184,Z
2186,V
2187,V
2189,⧸
2192,V
2193,V
2195,Shattered
2196,Shattered
2200,V
2207,V
2211,V
2215,Z
2217,V
2220,Z
2221,Z
2229,V
2232,V
2234,V
2235,V
2237,Z
2238,V
2243,O
2244,O
2245,V
2247,O
2248,O
2253,V
2254,V
2255,O
2256,V
2257,V
2261,O
2263,Damaged
2265,Z
2267,V
2273,Flipped
2277,Z
2279,Z
2280,Z
2285,Z
2287,Z
2298,O
2305,V
2308,Z
2309,Z
2318,O
2320,Z
2321,O
2322,O
2325,Z
2326,Z
2328,Z
2329,Z
2331,Z
2332,Z
2339,O
2343,O
2346,O
2354,Z
2358,O
2371,⧸
2373,Z
2381,V
2388,V
2391,O
2392,O
2395,Z
2402,Z
2409,V
2416,Jammer
2418,V
2425,KUNG
2427,KUNG
2433,Z
2434,Z
2435,V
2436,KUNG
2437,Z
2440,KUNG
2442,V
2443,O
2445,O
2453,O
2454,KUNG
2455,Z
2457,KUNG
2458,KUNG
2470,Z
2477,V
2481,Z
2487,O
2489,V
2494,V
2497,O
2503,Shattered
2522,V
2527,O
2529,Z
2531,V
2535,O
2543,O
2553,O
2556,O
2557,⧸
2559,⧸
2561,Z
2564,O
2566,Shattered
2583,V
2584,O
2585,V
2586,V
2588,Damaged
2592,Damaged
2597,Z
2600,Z
2609,Shattered
2615,Damaged
2616,O
2619,Z
2621,O
2622,O
2624,Damaged
2625,O
2628,O
2643,O
2644,O
2667,Shattered
2670,Z
2674,Damaged
2699,Turretless
2725,Damaged
2729,Damaged
2730,Turretless
2733,Z
2739,O
2740,Turretless
2741,V
2742,V
2746,Turretless
2747,Turretless
2748,Turretless
2755,Turretless
2757,Turretless
2760,Turretless
2761,Turretless
2762,Turretless
2763,Turretless
2764,Turretless
2766,Turretless
2769,Turretless
2770,Turretless
2771,Turretless
2772,Turretless
2777,O
2779,Z
2781,Z
2782,Turretless
2785,V
2786,V
2789,V
2794,Turretless
2795,Turretless
2797,Turretless
2799,Turretless
2800,Turretless
2801,Turretless
2802,Z
2803,Turretless
2804,O
2806,O
2808,Turretless
2809,O
2810,O
2813,Turretless
2820,O
2828,Turretless
2835,O
2840,O
2841,O
2850,Z
2852,Z
2856,Z
2860,Shattered
2863,Z
2876,Shattered
2878,Shattered
2895,Damaged
2897,V
2899,V
2900,Z
2901,Z
2902,Z
2903,Z
2905,Z
2916,O
2917,Z
2922,Shattered
2924,Shattered
2937,V
2938,Shattered
2939,Damaged
2941,V
2942,V
2944,O
2945,Z
2954,Z
2955,Z
2957,Z
2958,V
2959,V
2965,Z
2966,Z
2967,Z
2976,V
2977,V
2985,V
2998,V
3003,O
3005,O
3008,Shattered
3011,O
3013,O
3014,O
3018,Z
3020,Underwater
3024,O
3034,O
3035,O
3037,O
3038,O
3040,V
3045,Z
3048,KUNG
3050,Z
3054,Shattered
3055,Shattered
3057,Shattered
3061,Shattered
3062,Shattered
3065,Shattered
3072,Shattered
3074,Shattered
3075,Shattered
3076,Shattered
3077,Shattered
3078,Shattered
3082,Shattered
3084,Shattered
3087,Shattered
3089,Shattered
3092,Shattered
3093,Shattered
3097,Shattered
3098,Shattered
3099,Shattered
3100,Shattered
3101,Shattered
3102,Shattered
3103,Shattered
3105,Shattered
3109,Shattered
3110,Shattered
3111,Shattered
3118,Shattered
3120,Shattered
3121,Shattered
3123,Shattered
3125,Shattered
3126,Shattered
3127,Shattered
3128,V
3220,Underwater
3226,Shattered
3228,Underwater
3229,Underwater
3232,KUNG
3236,KUNG
3237,KUNG
3247,V
3253,Z
3254,V
3255,V
3257,O
3262,Shattered
3263,Shattered
3264,Shattered
3267,O
3268,V
3270,O
3274,Shattered
3275,Z
3279,Z
3280,Z
3282,KUNG
3284,Z
3285,O
3289,KUNG
3293,V
3294,V
3297,Z
3298,Z
3305,KUNG
3307,Z
3322,Z
3324,Z
3326,V
3327,Z
3337,KUNG
3338,KUNG
3339,Shattered
3341,Z
3348,KUNG
3350,Additional armour
3361,KUNG
3362,KUNG
3364,V
3373,Z
3374,V
3378,Shattered
3380,Shattered
3381,Shattered
3383,V
3387,Jammer
3394,Shattered
3395,V
3397,Shattered
3400,O
3407,Shattered
3416,Shattered
3422,Shattered
3423,Shattered
3426,Flipped
3432,V
3433,Shattered
3447,Shattered
3448,Shattered
3449,Shattered
3460,Shattered
3461,Z
3467,Z
3470,Z
3471,V
3475,V
3476,V
3479,Z
3490,⧸
3492,Z
3498,V
3508,Z
3509,Z
3510,Damaged
3511,Z
3512,Z
3518,V
3519,V
3520,V
3526,V
3527,Flipped
3533,O
3538,Z
3542,Z
3546,Z
3547,Z
3548,Z
3551,V
3558,V
3559,V
3562,Z
3582,Z
3588,V
3594,O
3600,KUNG
3604,Z
3605,Z
3613,O
3614,O
3616,Z
3620,V
3621,V
3622,V
3623,V
3624,Z
3625,Z
3626,Z
3631,O
3632,O
3637,Z
3644,Z
3645,Z
3647,V
3649,V
3658,Z
3660,KUNG
3663,Z
3664,Z
3665,KUNG
3670,KUNG
3671,KUNG
3674,Shattered
3675,Shattered
3676,KUNG
3678,KUNG
3679,KUNG
3685,Shattered
3689,Shattered
3692,O
3693,Z
3699,⧸
3703,Shattered
3705,Z
3715,Shattered
3723,KUNG
3726,Shattered
3727,Shattered
3741,V
3749,V
3752,KUNG
3757,V
3759,Shattered
3761,KUNG
3762,KUNG
3768,Z
3769,KUNG
3774,Z
3787,Shattered
3795,O
3804,V
3827,Shattered
3828,Shattered
3831,Shattered
3832,Shattered
3833,Shattered
3844,V
3848,⧸
3850,KUNG
3852,Z
3857,V
3866,Z
3869,Z
3870,Z
3871,Z
3874,KUNG
3877,Z
3880,Z
3884,Z
3885,Z
3886,Z
3902,Z
3915,Z
3916,Z
3922,Additional armour
3923,O
3932,Z
3933,Z
3935,Z
3936,O
3937,O
3938,O
3941,⧸
3944,Z
3948,KUNG
3953,Z
3956,O
3968,V
3991,O
3996,Z
3997,Z
4003,Z
4015,V
4019,V
4021,Shattered
4023,Z
4025,Z
4027,V
4028,V
4030,Z
4035,Damaged
4037,Z
4056,Z
4073,Shattered
4075,Shattered
4078,Shattered
4079,Shattered
4081,Shattered
4082,Shattered
4084,Shattered
4087,V
4089,Shattered
4109,Shattered
4114,O
4115,O
4119,Shattered
4120,Shattered
4148,Shattered
4157,Flipped
4178,Flipped
4197,Z
4203,Shattered
4204,Shattered
4205,Shattered
4206,Shattered
4207,Shattered
4208,Shattered
4209,Shattered
4218,Shattered
4219,Shattered
4237,Shattered
4241,Shattered
4243,Shattered
4244,Shattered
4245,Shattered
4246,Shattered
4252,Z
4260,Shattered
4261,Shattered
4262,Shattered
4286,V
4290,Shattered
4330,Z
4348,Turretless
4610,V
4611,V
4641,Turretless
4642,Turretless
5429,Shattered
5516,Flipped
5529,Turretless
5531,Turretless
5532,Turretless
5533,Turretless
5535,Turretless
5540,Shattered
5541,Shattered
5558,Z
5560,Turretless
5569,Z
5573,Shattered
5576,Shattered
5591,Shattered
5593,Shattered
5594,Shattered
5595,V
5599,Shattered
5600,Flipped
5617,Z
5618,Z
5623,Turretless
5632,Turretless
5638,O
5640,O
5644,Turretless
5660,O
5661,Turretless
5662,Stugna
5665,O
5666,Z
5669,Z
5686,Turretless
5687,Turretless
5688,Turretless
5691,Z
5692,Z
5695,Z
5697,Turretless
5699,Z
5700,Turretless
5715,Turretless
5716,Z
5718,Turretless
5727,V
5728,V
5734,O
5737,Z
5740,Z
5747,Turretless
5767,Z
5779,Turretless
5785,O
5786,O
5787,Turretless
5792,V
5794,Z
5795,Z
5797,Z
5806,V
5811,Z
5812,V
5813,KUNG
5815,V
5827,Z
5829,Z
5832,V
5848,Shattered
5851,Turretless
5852,Shattered
5853,V
5854,Turretless
5855,Turretless
5856,Turretless
5857,Turretless
5860,Turretless
5861,V
5862,Shattered
5864,V
5865,V
5867,KUNG
5870,V
5872,Turretless
5901,Shattered
5903,Flipped
5906,Flipped
5907,Turretless
5909,Underwater
5911,Turretless
5924,V
5925,Turretless
5926,Turretless
5927,V
5953,V
5954,Turretless
5955,Turretless
5958,Z
5961,Z
5964,Z
5965,Z
5966,Z
5995,Turretless
5996,V
6006,Turretless
6007,Z
6053,O
6054,O
6070,Z
6086,Turretless
6087,Turretless
6088,Turretless
6090,O
6096,Shattered
6097,Shattered
6099,Shattered
6131,Shattered
6132,Shattered
6133,Shattered
6134,Shattered
6164,Z
6176,Z
6184,V
6187,Turretless
6188,Turretless
6190,O
6192,Shattered
6193,Turretless
6194,Turretless
6195,O
6197,Shattered
6201,Shattered
6202,Shattered
6203,Shattered
6208,Shattered
6209,Shattered
6210,V
6211,V
6213,Shattered
6214,KUNG
6215,V
6216,V
6219,Shattered
6220,KUNG
6221,KUNG
6222,Shattered
6223,Shattered
6224,Shattered
6225,Shattered
6227,Shattered
6228,Shattered
6229,Shattered
6230,Shattered
6231,Shattered
6232,Shattered
6236,Shattered
6239,V
6240,Shattered
6241,Shattered
6250,Turretless
6251,Z
6258,Turretless
6260,V
6265,KUNG
6266,KUNG
6307,Turretless
6308,Turretless
6320,Turretless
6321,Turretless
6324,Turretless
6329,Turretless
6334,Turretless
6396,Turretless
6398,Stugna
6400,Turretless
6404,Turretless
6407,Turretless
6416,KUNG
6425,Turretless
6430,Turretless
6431,Shattered
6432,Shattered
6446,Z
6453,Z
6457,Z
6462,V
6466,Turretless
6474,Turretless
6475,Shattered
6476,Turretless
6477,Turretless
6482,Turretless
6483,Turretless
6484,Turretless
6485,Turretless
6486,Turretless
6490,Turretless
6491,Turretless
6494,Turretless
6495,V
6497,V
6504,V
6507,V
6508,V
6510,V
6512,KUNG
6517,Turretless
6519,KUNG
6520,V
6521,O
6525,Shattered
6526,Shattered
6537,Shattered
6538,Shattered
6539,Shattered
6540,Shattered
6541,Shattered
6542,Shattered
6543,Shattered
6545,Shattered
6547,Shattered
6552,Shattered
6560,V
6561,V
6564,Shattered
6567,Shattered
6568,Shattered
6569,Shattered
6570,Shattered
6572,Flipped
6575,V
6576,V
6578,V
6579,Flipped
6580,O
6596,Shattered
6597,Z
6601,Shattered
6602,Shattered
6604,Shattered
6607,Shattered
6611,Shattered
6612,Shattered
6621,KUNG
6622,V
6623,V
6626,Shattered
6633,V
6636,V
6641,Shattered
6642,Shattered
6645,Shattered
6646,Shattered
6648,Shattered
6656,Turretless
6657,Z
6665,Z
6672,Turretless
6673,Shattered
6674,Turretless
6702,Turretless
6710,Turretless
6718,Turretless
6719,Mine plow/roller
6720,Turretless
6725,Z
6728,Turretless
6729,Turretless
6731,Turretless
6732,Turretless
6733,Turretless
6740,V
6741,V
6742,V
6748,Turretless
6775,Z
6776,Z
6784,Z
6821,Turretless
6830,Z
6840,Z
6846,V
6855,Turretless
6859,Z
6862,Z
6864,Turretless
6867,Turretless
6882,O
6910,Z
6911,Z
6916,Underwater
6940,Turretless
6949,PL-1
6953,Turretless
6955,Turretless
6957,Turretless
6961,Turretless
6962,Turretless
6984,Turretless
6985,Z
6986,Z
6987,Armour kit missing
6992,Turretless
6996,Turretless
7016,Turretless
7031,Shattered
7032,Shattered
7058,Shattered
7067,Turretless
7075,KUNG
7076,Underwater
7077,Underwater
7081,Shattered
7084,Shattered
7086,Shattered
7091,V
7095,Shattered
7103,Z
7104,Turretless
7106,Z
7120,Jammer
7122,PL-1
7139,Turretless
7144,Z
7167,⧸
7168,Turretless
7179,Shattered
7193,Z
7195,Turretless
7220,Turretless
7221,Turretless
7225,Turretless
7226,Z
7228,Turretless
7230,Shattered
7232,Z
7235,Turretless
7240,Turretless
7241,Turretless
7242,Z
7243,Z
7248,Z
7267,Turretless
7276,KUNG
7277,Flipped
7287,Turretless
7291,Turretless
7293,Z
7297,Z
7310,Turretless
7312,Turretless
7314,Turretless
7317,Z
7320,Turretless
7321,Turretless
7323,V
7324,V
7325,Turretless
7326,Turretless
7328,Turretless
7332,Turretless
7333,Turretless
7334,Turretless
7346,Turretless
7348,Turretless
7355,Turretless
7365,Turretless
7373,Turretless
7376,O
7377,Turretless
7378,Turretless
7381,Turretless
7385,Turretless
7393,Turretless
7395,Turretless
7396,Z
7397,Z
7398,Shattered
7399,V
7400,Shattered
7402,V
7405,Turretless
7406,O
7408,V
7412,Turretless
7414,Turretless
7418,V
7424,V
7428,Shattered
7430,Shattered
7431,V
7432,V
7433,V
7435,V
7439,KUNG
7441,Shattered
7443,V
7447,Shattered
7457,V
7458,V
7468,V
7470,V
7472,Shattered
7482,V
7484,V
7496,Z
7507,Turretless
7509,Z
7530,Z
7536,Turretless
7538,Turretless
7539,Turretless
7540,Turretless
7554,Z
7555,Turretless
7556,Turretless
7568,Turretless
7582,Z
7584,Turretless
7599,Turretless
7608,Turretless
7609,Turretless
7620,Flipped
7625,Z
7627,Turretless
7628,Z
7651,Turretless
7653,V
7654,KUNG
7657,Turretless
7673,Turretless
7677,PL-1
7679,Turretless
7680,Turretless
7684,Turretless
7687,Turretless
7691,Turretless
7698,Turretless
7740,V
7741,Z
7745,Turretless
7751,Z
7762,Turretless
7773,Turretless
7775,Turretless
7776,Shattered
7778,Z
7786,Turretless
7787,Turretless
7789,Turretless
7803,Turretless
7807,V
7809,Turretless
7816,Turretless
7827,Turretless
7832,Turretless
7834,Turretless
7837,O
7838,Turretless
7847,Turretless
7854,Z
7856,Z
7862,Flipped
7870,Z
7877,Z
7883,V
7908,Turretless
7910,Turretless
7911,Turretless
7912,Turretless
7913,Turretless
7923,Turretless
7925,Shattered
7927,Z
7930,Z
7934,Z
7936,Z
7937,Z
7943,Turretless
7946,⧸
7948,Turretless
7969,Z
7986,Shattered
8006,Turretless
8008,Turretless
8009,Turretless
8012,Turretless
8014,Turretless
8018,Turretless
8024,O
8029,Turretless
8032,Z
8033,Damaged
8040,Flipped
8044,Z
8058,Z
8059,Z
8060,Turretless
8062,Z
8066,Turretless
8067,Z
8068,Z
8083,Z
8092,Turretless
8095,Z
8116,Z
8117,Z
8118,Z
8133,Z
8136,Z
8141,O
8143,Z
8145,Turretless
8147,Turretless
8148,Z
8154,O
8165,Z
8166,KUNG
8167,Z
8168,Z
8182,Shattered
8189,Z
8190,Z
8195,Z
8196,Z
8197,Shattered
8198,Z
8210,Z
8211,Z
8220,Z
8226,Z
8227,Z
8229,Shattered
8233,Z
8242,Z
8243,Turretless
8245,Z
8246,Mine plow/roller
8248,Z
8251,Z
8254,Z
8260,Z
8263,Z
8269,Z
8270,Z
8285,Z
8288,Z
8306,Turretless
8307,O
8310,Z
8311,Z
8314,Z
8361,O
8366,Z
8370,Turretless
8389,Z
8395,Turretless
8396,Z
8397,Z
8399,Turretless
8405,V
8416,Z
8417,Z
8425,Z
8426,Z
8429,V
8430,V
8431,V
8433,V
8439,Z
8447,Z
8462,Damaged
8464,Z
8465,Turretless
8482,Turretless
8493,Shattered
8495,Turretless
8508,Mine plow/roller
8516,Turretless
8517,Turretless
8522,Z
8523,Z
8525,Z
8531,Turretless
8538,Turretless
8542,Z
8545,Damaged
8555,Turretless
8557,Z
8569,Z
8583,Z
8586,Turretless
8596,Z
8599,Z
8610,V
8621,PL-1
8627,Turretless
8630,Z
8644,Z
8645,V
8652,Z
8659,Turretless
8661,Z
8667,Z
8682,Z
8688,Turretless
8691,Z
8694,Z
8696,Z
8712,Z
8719,Z
8726,Z
8732,V
8734,Turretless
8744,Turretless
8746,O
8757,Z
8760,Z
8763,O
8775,Z
8777,Shattered
8778,Shattered
8782,KUNG
8783,Shattered
8785,Shattered
8786,Shattered
8787,Shattered
8789,KUNG
8790,Z
8796,Z
8797,Damaged
8798,O
8799,Turretless
8802,Turretless
8828,Turretless
8829,Turretless
8831,Turretless
8855,Z
8875,Z
8880,Z
8888,O
8889,Z
8902,Turretless
8909,Z
8910,Turretless
8919,Cope cage
8920,Turretless
8923,Turretless
8934,Turretless
8945,Z
8948,Z
8958,KUNG
8962,Turretless
8976,KUNG
8981,KUNG
8982,KUNG
8989,Z
8992,KUNG
8995,Z
9003,Z
9025,Armour kit missing
9044,PL-1
9047,Shattered
9052,Turretless
9060,Shattered
9066,Z
9074,Turretless
9077,Z
9078,Z
9107,Turretless
9108,Z
9114,Turretless
9130,Turretless
9133,Turretless
9134,Turretless
9135,V
9141,PL-1
9144,Shattered
9148,Turretless
9150,Z
9151,Underwater
9160,V
9162,Z
9166,O
9169,V
9178,O
9180,Z
9194,Z
9195,Turretless
9196,Turretless
9197,Turretless
9199,Flipped
9238,Z
9240,Z
9243,Turretless
9244,Z
9247,Turretless
9251,Z
9252,Shattered
9255,Z
9268,Flipped
9273,Turretless
9285,Shattered
9289,O
9291,Z
9295,Z
9297,Turretless
9298,Turretless
9306,V
9312,Turretless
9316,Turretless
9317,Turretless
9325,Z
9329,KUNG
9340,Shattered
9361,Turretless
9379,Turretless
9389,Z
9412,Z
9415,V
9429,Turretless
9433,Z
9442,Z
9448,Turretless
9480,Turretless
9487,Turretless
9488,O
9490,Z
9493,Z
9508,PL-1
9511,Z
9518,Shattered
9534,Turretless
9540,Z
9556,Turretless
9557,Turretless
9559,O
9564,PL-1
9566,V
9568,Z
9598,Turretless
9602,Z
9604,Mine plow/roller
9605,Armour kit missing
9610,Turretless
9611,Turretless
9612,Turretless
9644,Z
9650,O
9651,PL-1
9665,Z
9666,Z
9667,Z
9668,Turretless
9670,Turretless
9676,Turretless
9691,Z
9705,Z
9709,Damaged
9715,V
9721,Turretless
9722,Turretless
9724,Turretless
9739,Z
9743,Z
9753,Z
9768,Z
9774,Z
9775,Z
9783,V
9801,Turretless
9802,Turretless
9803,Z
9804,Z
9810,Z
9815,V
9827,V
9835,Turretless
9837,V
9841,Z
9842,Shattered
9866,Turretless
9871,Z
9886,Z
9891,Z
9893,Z
9909,Turretless
9920,Shattered
9923,Z
9927,Turretless
9935,Turretless
9941,Turretless
9948,Turretless
9950,O
9959,Shattered
9967,O
9970,KUNG
9993,Z
9996,Turretless
10008,Z
10009,Z
10010,Z
10021,Turretless
10023,Turretless
10035,Z
10066,Turretless
10067,Z
10091,Turretless
10120,Turretless
10130,Turretless
10168,Turretless
10185,Turretless
10200,Turretless
10201,Turretless
10203,Turretless
10204,Turretless
10211,Turretless
10213,Turretless
10214,Turretless
10215,Turretless
10224,Z
10225,Turretless
10226,Turretless
10228,Turretless
10231,Z
10232,Z
10234,Turretless
10246,Turretless
10253,Z
10274,Turretless
10280,O
10287,Damaged
10335,Z
10356,O
10357,O
10359,O
10361,O
10363,Turretless
10364,O
10365,O
10367,V
10368,Turretless
10372,Turretless
10373,O
10374,O
10376,O
10377,O
10413,O
10414,O
10416,O
10418,Shattered
10419,O
10445,Shattered
10449,KUNG
10450,Additional armour
10453,Shattered
