id,tag2
25095, ◇
25128, Cope cage
25130, ∇
25141, Damaged
25144, Damaged
25203, Additional armour
25280, Jammer
25281, ∇
25282, Jammer
25291, Damaged
25293, Damaged
25323, Cope cage
25345, Improvised
25373, Jammer
25374, Cope cage
25399, Cope cage
25412, Jammer
25463, Cope cage
25474, Cope cage
25482, Cope cage
25495, Z
25496, Cope cage
25582, Cope cage
25600, Cope cage
25616, ⧸
25631, Additional armour
25633, Z
25638, Cope cage
25650, Damaged
25659, ∇
25682, ☐
25684, ☐
25701, Cope cage
25780, Additional armour
25784, Jammer
25790, Z
25793, Additional armour
25811, Cope cage
25817, Cope cage
25827, Cope cage
25846, Jammer
25866, Damaged
25888, Cope cage
25889, V
25907, Expanded cabin
25913, Damaged
25921, Additional armour
25945, Damaged
25952, Jammer
25995, Damaged
26005, Jammer
26038, Improvised
26044, Cope cage
26115, ☐
26138, Cope cage
26157, Cope cage
26177, ◇
26190, Cope cage
26214, Damaged
26250, Flipped
26308, Cope cage
26339, Cope cage
26371, ◇
26393, Additional armour
26397, Damaged
26433, Cope cage
26447, Improvised
26448, Cope cage
26460, Additional armour
26464, Cope cage
26490, Cope cage
26505, Additional armour
26506, Additional armour
26536, Turtle
26569, ▲
26572, Mine plow/roller
26629, Turtle
26637, ☐
26650, Cope cage
26694, Additional armour
26731, Turtle
26768, Turtle
26779, Armour kit missing
26782, ◇
26789, Damaged
26830, Jammer
26852, Cope cage
26868, Expanded cabin
26877, ✕
26881, Cope cage
26935, Cope cage
26956, Damaged
26966, Damaged
27006, ☐
27041, Jammer
27047, ☐
27074, ✕
27118, Additional armour
27140, Jammer
27158, Damaged
27174, Additional armour
27199, Cope cage
27207, Turtle
27227, Armour kit missing
27243, Damaged
27260, Additional armour
27262, Damaged
27266, Flipped
27286, Jammer
27288, Additional armour
27296, ☐
27300, ☐
27318, ◇
27347, Additional armour
27348, Jammer
27373, Cope cage
27376, Cope cage
27390, Cope cage
27415, V
27470, Cope cage
27486, Armour kit missing
27487, ◇
27490, ✕
27502, ✕
27595, Flipped
27596, Mine plow/roller
27600, Cope cage
27609, Turtle
27611, Additional armour
27626, Cope cage
27628, ✕
27631, Additional armour
27661, Cope cage
27670, Cope cage
27680, Cope cage
27682, ◇
27694, Cope cage
27723, Cope cage
27759, Cope cage
27763, Additional armour
27860, Jammer
27870, Damaged
27892, ☐
27898, Cope cage
27927, Cope cage
27928, Stugna
27933, Cope cage
27945, Additional armour
27946, Cope cage
27951, Cope cage
28018, Turtle
28036, Z
28039, Cope cage
28040, Cope cage
28041, Damaged
28056, Additional armour
28108, Additional armour
28115, Cope cage
28129, Jammer
28135, Turtle
28149, Damaged
28164, Jammer
28165, ✕
28181, Jammer
28232, Cope cage
28303, Cope cage
28327, Turtle
28356, KUNG
28363, Additional armour
28366, V
28373, Mine plow/roller
28399, Additional armour
28418, ☐
28425, Additional armour
28433, Improvised
28435, Additional armour
28449, Improvised
28468, ✕
28544, Expanded cabin
28548, Damaged
28549, Damaged
28550, Cope cage
28593, Expanded cabin
28595, Damaged
28604, Additional armour
28613, Jammer
28621, Mine plow/roller
28632, ◇
28645, Jammer
28723, Additional armour
28747, Cope cage
28750, Expanded cabin
28754, Cope cage
28781, Jammer
28858, ◇
28946, ✕
28971, Expanded cabin
28974, Cope cage
28999, Turtle
29005, Expanded cabin
29008, Turtle
29086, Turtle
29094, ☐
29099, Jammer
29134, ✕
29174, Jammer
29181, Turtle
29237, Removed turret
29252, Additional armour
29274, Cope cage
29422, Armour kit missing
29423, Additional armour
29424, Jammer
29505, Additional armour
29507, Removed turret
29524, Cope cage
29565, ☐
29608, ☐
29609, ☐
29674, Expanded cabin
29743, Jammer
29842, Cope cage
29876, Improvised
29877, Additional armour
29887, Turtle
29957, Additional armour
29975, Improvised
29996, Turtle
30023, Turtle
30034, Jammer
30172, Cope cage
30200, Cope cage
30201, Armour kit missing
30203, O
30220, ☐
30221, Jammer
30224, Additional armour
30227, Cope cage
30229, Armour kit missing
30236, Additional armour
30249, ◇
30253, Cope cage
30282, ∇
30285, Jammer
30286, Expanded cabin
30289, Cope cage
30291, Turtle
30296, Additional armour
30298, Additional armour
30299, Mine plow/roller
30301, Cope cage
30319, Jammer
30325, ☐
30330, ◇
30349, Additional armour
30352, Damaged
30359, Cope cage
30365, Jammer
30386, Jammer
30397, ◇
30398, Additional armour
30445, Jammer
30450, Damaged
30464, Jammer
30465, Jammer
30466, Mine plow/roller
30489, Cope cage
30511, Cope cage
30520, Cope cage
30559, Additional armour
30580, Flipped
30599, Additional armour
30618, Expanded cabin
30669, Jammer
30678, Shattered
30698, Jammer
30728, ☐
30735, Jammer
30808, Turretless
30813, Jammer
30834, Mine plow/roller
30854, Additional armour
30872, Additional armour
30873, Additional armour
30874, Jammer
30919, Jammer
30942, Additional armour
30957, Jammer
30961, Cope cage
30965, Turretless
30969, Additional armour
30977, Jammer
30981, Expanded cabin
31025, Shattered
31029, Jammer
31086, Damaged
31088, Jammer
31147, Additional armour
31148, Additional armour
31157, Cope cage
31177, ◇
31187, Shattered
31193, Turtle
31198, Jammer
31230, Shattered
31234, Additional armour
31241, Damaged
31251, Flipped
31252, Turretless
31256, Cope cage
31258, Shattered
31303, Additional armour
31333, Z
31338, Jammer
31341, Jammer
31342, Additional armour
31350, Shattered
31421, V
31425, Additional armour
31440, Jammer
31533, Shattered
31548, Jammer
31596, Cope cage
31691, ✕
31696, Turtle
31704, V
31706, ☐
31750, Additional armour
31751, Turretless
31754, Z
31773, Expanded cabin
31833, Shattered
31842, Cope cage
31885, Cope cage
31939, Cope cage
31948, Jammer
31965, Z
31992, Expanded cabin
31993, Expanded cabin
31994, Turtle
31995, Expanded cabin
31996, Expanded cabin
32004, Jammer
32014, Jammer
32017, Cope cage
32020, Additional armour
32027, Jammer
32029, Cope cage
32043, Cope cage
32062, Turretless
32066, V
32076, Jammer
32099, Jammer
32139, Turretless
32178, Additional armour
32194, Shattered
32195, Damaged
32224, Armour kit missing
32239, Additional armour
32243, Jammer
32254, Jammer
32263, Jammer
32272, ☐
32273, ☐
32281, Z
32298, Cope cage
32313, V
32358, Jammer
32385, Jammer
32402, Additional armour
32405, Shattered
32422, Additional armour
32423, V
32471, Jammer
32472, Additional armour
32479, Cope cage
32480, Expanded cabin
32484, Shattered
32523, ☐
32531, Shattered
32533, Additional armour
32534, Additional armour
32537, Jammer
32573, Additional armour
32576, ☐
32612, Shattered
32639, Jammer
32708, Turretless
